UID,fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type
2764,7265,7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.04,8.55,-131.48,-5.09,0,0,0,0,Line
2765,7265,7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.04,8.55,-131.48,-5.09,0,0,0,0,Line
2766,7265,7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.04,8.55,-131.48,-5.09,0,0,0,0,Line
2767,7231,7403,0.00187,0.01275,0.00217,221,0,0,0,0,1,0,0,102.44,-22.52,-102.23,23.7,0,0,0,0,Line
2768,7231,7403,0.00187,0.01275,0.00217,221,0,0,0,0,1,0,0,102.44,-22.52,-102.23,23.7,0,0,0,0,Line
2769,7273,7232,0.00198,0.01376,0.00225,221,0,0,0,0,1,0,0,-87.55,62.23,87.77,-60.97,0,0,0,0,Line
2770,7233,7251,0.01464,0.0358,0.00469,98,0,0,0,0,1,0,0,-18.55,-10.6,18.62,10.3,0,0,0,0,Line
2771,7251,7235,0.01132,0.04952,0.00754,149,0,0,0,0,1,0,0,-27.24,-56.27,27.68,57.42,0,0,0,0,Line
2772,7235,7315,0.00551,0.03841,0.00628,221,0,0,0,0,1,0,0,-89.65,57.7,90.24,-54.22,0,0,0,0,Line
2773,7235,7315,0.00551,0.03841,0.00628,221,0,0,0,0,1,0,0,-89.65,57.7,90.24,-54.22,0,0,0,0,Line
2774,7236,7245,0.00642,0.02662,0.00452,221,0,0,0,0,1,0,0,32.52,101.86,-31.82,-99.45,0,0,0,0,Line
2775,7236,7292,0.01113,0.04618,0.00784,221,0,0,0,0,1,0,0,-95.84,80.28,97.48,-74.26,0,0,0,0,Line
2776,7236,7411,0.01497,0.06208,0.01054,149,0,0,0,0,1,0,0,25.05,50.26,-24.59,-49.47,0,0,0,0,Line
2777,7237,7247,0.03475,0.15202,0.02315,149,0,0,0,0,1,0,0,-47.13,7.63,47.94,-6.39,0,0,0,0,Line
2778,7238,7392,0.0068,0.039,0.005,221,0,0,0,0,1,0,0,-66.26,53.51,66.72,-51.36,0,0,0,0,Line
2779,7294,7239,0.05931,0.14497,0.01898,98,0,0,0,0,1,0,0,32.34,4.38,-31.74,-4.88,0,0,0,0,Line
2780,7239,7392,0.03658,0.08942,0.01171,98,0,0,0,0,1,0,0,-10.66,-7.13,10.72,6.08,0,0,0,0,Line
2781,7241,7362,0.00281,0.01606,0.00241,98,0,0,0,0,1,0,0,-26.75,5.59,26.77,-5.71,0,0,0,0,Line
2782,7242,7295,0.01417,0.03406,0.00462,98,0,0,0,0,1,0,0,6.31,3.8,-6.31,-4.23,0,0,0,0,Line
2783,7242,7319,0.00493,0.03187,0.00608,221,0,0,0,0,1,0,0,-4.01,6.37,4.01,-6.95,0,0,0,0,Line
2784,7242,7319,0.00493,0.03187,0.00608,221,0,0,0,0,1,0,0,-4.01,6.37,4.01,-6.95,0,0,0,0,Line
2785,7260,7243,0.00509,0.03286,0.00627,221,0,0,0,0,1,0,0,113.12,-8.36,-112.47,11.92,0,0,0,0,Line
2786,7260,7243,0.00509,0.03286,0.00627,221,0,0,0,0,1,0,0,113.12,-8.36,-112.47,11.92,0,0,0,0,Line
2787,7244,7272,0.01177,0.05245,0.00769,149,0,0,0,0,1,0,0,23.3,-7.64,-23.23,7.18,0,0,0,0,Line
2788,7246,7251,0.01351,0.07719,0.0116,98,0,0,0,0,1,0,0,26.67,-20.36,-26.51,20.09,0,0,0,0,Line
2789,7246,7410,0.00919,0.06404,0.01047,221,0,0,0,0,1,0,0,-84.84,-3.15,85.51,6.85,0,0,0,0,Line
2790,7246,7410,0.00919,0.06404,0.01047,221,0,0,0,0,1,0,0,-84.84,-3.15,85.51,6.85,0,0,0,0,Line
2791,7425,7246,0.00724,0.01741,0.00236,98,0,0,0,0,1,0,0,34.54,10.71,-34.44,-10.71,0,0,0,0,Line
2792,7339,7247,0.01441,0.05979,0.01015,149,0,0,0,0,1,0,0,38.4,-0.51,-38.19,0.36,0,0,0,0,Line
2793,7362,7248,0.00406,0.01777,0.00271,149,0,0,0,0,1,0,0,38.93,-7.19,-38.87,7.2,0,0,0,0,Line
2794,7248,7386,0.00247,0.01596,0.00304,221,0,0,0,0,1,0,0,-85.22,-35.67,85.43,36.74,0,0,0,0,Line
2795,7248,7386,0.00247,0.01596,0.00304,221,0,0,0,0,1,0,0,-85.22,-35.67,85.43,36.74,0,0,0,0,Line
2796,7249,7255,0.00406,0.02776,0.00472,221,0,0,0,0,1,0,0,-125.78,-8.69,126.43,12.65,0,0,0,0,Line
2797,7249,7255,0.00406,0.02776,0.00472,221,0,0,0,0,1,0,0,-125.78,-8.69,126.43,12.65,0,0,0,0,Line
2798,7249,7344,0.00383,0.02615,0.00445,221,0,0,0,0,1,0,0,92.92,13.17,-92.59,-11.29,0,0,0,0,Line
2799,7249,7344,0.00383,0.02615,0.00445,221,0,0,0,0,1,0,0,92.92,13.17,-92.59,-11.29,0,0,0,0,Line
2800,7249,7382,0.01682,0.04113,0.00539,98,0,0,0,0,1,0,0,-23.81,12.12,23.94,-12.36,0,0,0,0,Line
2801,7250,7276,0.00404,0.0261,0.00498,221,0,0,0,0,1,0,0,97.81,-88.44,-97.12,92.36,0,0,0,0,Line
2802,7250,7276,0.00404,0.0261,0.00498,221,0,0,0,0,1,0,0,97.81,-88.44,-97.12,92.36,0,0,0,0,Line
2803,7253,7252,0.0009,0.03239,0,198,0,0,1,0,1,0,0,-178.94,-30.37,179.23,40.88,0,0,0,0,Transformer
2804,7312,7252,0.00133,0.01297,0.02495,647,0,0,0,0,1,0,0,107.24,26.06,-107.08,-27.16,0,0,0,0,Line
2805,7327,7252,0.00593,0.04235,0.07721,443,0,0,0,0,1,0,0,25.22,0.32,-25.18,-8.12,0,0,0,0,Line
2806,7347,7252,0.00363,0.03547,0.06824,548,0,0,0,0,1,0,0,105.13,-5.38,-104.74,2,0,0,0,0,Line
2807,7313,7253,0.01056,0.04704,0.0069,149,0,0,0,0,1,0,0,13.75,-2.86,-13.73,2.25,0,0,0,0,Line
2808,7253,7412,0.00665,0.04295,0.00819,221,0,0,0,0,1,0,0,50.87,1.18,-50.7,-0.91,0,0,0,0,Line
2809,7253,7412,0.00665,0.04295,0.00819,221,0,0,0,0,1,0,0,50.87,1.18,-50.7,-0.91,0,0,0,0,Line
2810,7255,7258,0.00242,0.01655,0.00282,221,0,0,0,0,1,0,0,116.57,8.77,-116.24,-6.82,0,0,0,0,Line
2811,7255,7258,0.00242,0.01655,0.00282,221,0,0,0,0,1,0,0,116.57,8.77,-116.24,-6.82,0,0,0,0,Line
2812,7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.85,-8.14,-173.54,10.02,0,0,0,0,Line
2813,7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.85,-8.14,-173.54,10.02,0,0,0,0,Line
2814,7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.85,-8.14,-173.54,10.02,0,0,0,0,Line
2815,7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.85,-8.14,-173.54,10.02,0,0,0,0,Line
2816,7256,7297,0.00926,0.02263,0.00296,98,0,0,0,0,1,0,0,34.26,8.02,-34.14,-8.04,0,0,0,0,Line
2817,7257,7317,0.00452,0.03088,0.00525,221,0,0,0,0,1,0,0,-65.56,-4.49,65.76,5.32,0,0,0,0,Line
2818,7257,7317,0.00452,0.03088,0.00525,221,0,0,0,0,1,0,0,-65.56,-4.49,65.76,5.32,0,0,0,0,Line
2819,7259,7403,0.00479,0.03335,0.00545,221,0,0,0,0,1,0,0,-109.86,27.99,110.46,-24.31,0,0,0,0,Line
2820,7259,7403,0.00479,0.03335,0.00545,221,0,0,0,0,1,0,0,-109.86,27.99,110.46,-24.31,0,0,0,0,Line
2821,7368,7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.32,8.38,-116.96,-6.19,0,0,0,0,Line
2822,7368,7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.32,8.38,-116.96,-6.19,0,0,0,0,Line
2823,7368,7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.32,8.38,-116.96,-6.19,0,0,0,0,Line
2824,7262,7261,0.00059,0.02478,0,305,0,0,1,0,1,0,0,-154.09,42.47,154.24,-36.5,0,0,0,0,Transformer
2825,7261,7429,0.0045,0.04398,0.08462,548,0,0,0,0,1,0,0,92.07,-30.71,-91.67,25.68,0,0,0,0,Line
2826,7262,7302,0.01427,0.06362,0.00933,149,0,0,0,0,1,0,0,82.07,13.14,-81.14,-9.97,0,0,0,0,Line
2827,7264,7263,0.00013,0.00819,0,1362,0,0,1,0,1,0,0,-668.87,-48.58,669.43,83.79,0,0,0,0,Transformer
2828,7264,7263,0.00013,0.00819,0,1362,0,0,1,0,1,0,0,-668.87,-48.58,669.43,83.79,0,0,0,0,Transformer
2829,7266,7263,0.00013,0.00771,0,983,0,0,1,0,1,0,0,304.15,-33.81,-304.04,40.66,0,0,0,0,Transformer
2830,7267,7263,0.00069,0.04478,0,443,0,0,1,0,1,0,0,90.51,-10.06,-90.45,13.6,0,0,0,0,Transformer
2831,7268,7263,0.0002,0.01399,0,438,0,0,1,0,1,0,0,90.51,-10.06,-90.49,11.16,0,0,0,0,Transformer
2832,7269,7263,0.00038,0.04031,0,440,0,0,1,0,1,0,0,90.51,-10.06,-90.48,13.24,0,0,0,0,Transformer
2833,7270,7263,0.00019,0.01203,0,701,0,0,1,0,1,0,0,181.01,-20.12,-180.95,23.91,0,0,0,0,Transformer
2834,7265,7264,0.00053,0.0323,0,461,0,0,1,0,1,0,0,-295.53,-26.01,295.99,53.95,0,0,0,0,Transformer
2835,7265,7264,0.00053,0.0323,0,461,0,0,1,0,1,0,0,-295.53,-26.01,295.99,53.95,0,0,0,0,Transformer
2836,7264,7332,0.00258,0.01841,0.03356,523,0,0,0,0,1,0,0,194.15,1.66,-193.22,1.48,0,0,0,0,Line
2837,7315,7271,0.01055,0.04377,0.00743,149,0,0,0,0,1,0,0,30.6,28.86,-30.42,-28.85,0,0,0,0,Line
2838,7271,7340,0.01045,0.04336,0.00736,149,0,0,0,0,1,0,0,1.97,20.79,-1.92,-21.32,0,0,0,0,Line
2839,7316,7272,0.00354,0.02023,0.00304,98,0,0,0,0,1,0,0,-16.07,-20.78,16.09,20.62,0,0,0,0,Line
2840,7273,7405,0.01205,0.06881,0.01034,98,0,0,0,0,1,0,0,-17.57,23.31,17.67,-23.82,0,0,0,0,Line
2841,7275,7274,0.00248,0.12538,0,143,0,0,1,0,1,0,0,-25.04,-0.64,25.06,1.4,0,0,0,0,Transformer
2842,7276,7395,0.00344,0.02064,0.0028,221,0,0,0,0,1,0,0,35.81,121.33,-35.29,-118.5,0,0,0,0,Line
2843,7277,7337,0.02832,0.06923,0.00906,98,0,0,0,0,1,0,0,34.08,14.95,-33.7,-14.98,0,0,0,0,Line
2844,7279,7278,0.00131,0.07995,0,172,0,0,1,0,1,0,0,-75.29,0.3,75.37,4.1,0,0,0,0,Transformer
2845,7280,7278,0.00175,0.10484,0,87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
2846,7281,7278,0.00169,0.12869,0,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
2847,7367,7278,0.00241,0.0172,0.03135,443,0,0,0,0,1,0,0,1.17,4.21,-1.17,-7.45,0,0,0,0,Line
2848,7392,7279,0.00555,0.02431,0.0037,221,0,0,0,0,1,0,0,-129.47,30.54,130.42,-26.73,0,0,0,0,Line
2849,7283,7282,0.00254,0.07063,0,145,0,0,1,0,1,0,0,-111.45,-19.04,111.77,28.01,0,0,0,0,Transformer
2850,7284,7282,0.00703,0.26257,0,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
2851,7285,7282,0.00137,0.08957,0,93,0,0,1,0,1,0,0,21.22,0,-21.21,0.39,0,0,0,0,Transformer
2852,7286,7282,0.00545,0.20611,0,93,0,0,1,0,1,0,0,21.22,0,-21.2,0.89,0,0,0,0,Transformer
2853,7287,7282,0.00328,0.17841,0,91,0,0,1,0,1,0,0,21.22,0,-21.21,0.77,0,0,0,0,Transformer
2854,7288,7282,0.00467,0.19001,0,93,0,0,1,0,1,0,0,21.22,0,-21.2,0.82,0,0,0,0,Transformer
2855,7289,7282,0.00155,0.07083,0,124,0,0,1,0,1,0,0,42.45,0,-42.42,1.22,0,0,0,0,Transformer
2856,7282,7332,0.00276,0.01973,0.03596,443,0,0,0,0,1,0,0,117.64,7.75,-117.27,-8.86,0,0,0,0,Line
2857,7282,7367,0.00169,0.01205,0.02197,523,0,0,0,0,1,0,0,224.56,8.78,-223.75,-5.24,0,0,0,0,Line
2858,7411,7290,0.00285,0.01709,0.00232,98,0,0,0,0,1,0,0,13.61,36.39,-13.57,-36.35,0,0,0,0,Line
2859,7291,7295,0.00838,0.03474,0.0059,149,0,0,0,0,1,0,0,-56.58,-19.9,56.89,20.62,0,0,0,0,Line
2860,7424,7293,0.0065,0.02894,0.00424,149,0,0,0,0,1,0,0,43.29,-6.8,-43.16,6.91,0,0,0,0,Line
2861,7294,7405,0.0229,0.13751,0.01866,98,0,0,0,0,1,0,0,18.33,6.47,-18.24,-7.92,0,0,0,0,Line
2862,7296,7427,0.0045,0.011,0.00144,98,0,0,0,0,1,0,0,12.11,-27.24,-12.07,27.19,0,0,0,0,Line
2863,7316,7297,0.00394,0.01758,0.00258,149,0,0,0,0,1,0,0,72.56,-8.14,-72.35,8.83,0,0,0,0,Line
2864,7297,7384,0.00423,0.0185,0.00282,149,0,0,0,0,1,0,0,51.28,-26.55,-51.14,26.89,0,0,0,0,Line
2865,7298,7362,0.01319,0.03222,0.00422,98,0,0,0,0,1,0,0,-6.48,9.54,6.5,-9.92,0,0,0,0,Line
2866,7298,7395,0.00338,0.0148,0.00225,149,0,0,0,0,1,0,0,7.86,-40.28,-7.8,40.3,0,0,0,0,Line
2867,7364,7299,0.01228,0.07011,0.01053,98,0,0,0,0,1,0,0,-34.18,-0.62,34.33,0.42,0,0,0,0,Line
2868,7413,7299,0.01459,0.065,0.00953,149,0,0,0,0,1,0,0,53.14,6.52,-52.73,-5.63,0,0,0,0,Line
2869,7301,7318,0.01182,0.05168,0.00787,149,0,0,0,0,1,0,0,43.03,-6.81,-42.81,7.03,0,0,0,0,Line
2870,7302,7426,0.02525,0.06173,0.00808,221,0,0,0,0,1,0,0,56.71,3.04,-55.91,-1.91,0,0,0,0,Line
2871,7303,7393,0.07296,0.17836,0.02335,98,0,0,0,0,1,0,0,5.21,4.48,-5.17,-6.76,0,0,0,0,Line
2872,7305,7304,0.00017,0.01241,0,1160,0,0,1,0,1,0,0,-601.85,12.22,602.44,30.86,0,0,0,0,Transformer
2873,7307,7304,0.00035,0.02169,0,473,0,0,1,0,1,0,0,96.54,49.21,-96.5,-46.83,0,0,0,0,Transformer
2874,7308,7304,0.00021,0.02062,0,459,0,0,1,0,1,0,0,96.54,49.21,-96.51,-46.94,0,0,0,0,Transformer
2875,7309,7304,0.00056,0.04001,0,454,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
2876,7310,7304,0.00063,0.03797,0,464,0,0,1,0,1,0,0,96.54,44.3,-96.47,-40.34,0,0,0,0,Transformer
2877,7311,7304,0.00019,0.01172,0,729,0,0,1,0,1,0,0,193.08,98.42,-193,-93.28,0,0,0,0,Transformer
2878,7341,7304,0.00071,0.00864,0.57375,2020,0,0,0,0,1,0,0,-583.31,-8.26,585.64,-23.41,0,0,0,0,Line
2879,7306,7305,0.00078,0.04744,0,305,0,0,1,0,1,0,0,-173.14,-8.92,173.37,22.82,0,0,0,0,Transformer
2880,7305,7327,0.0022,0.01568,0.02859,443,0,0,0,0,1,0,0,64.63,-23.21,-64.53,20.92,0,0,0,0,Line
2881,7306,7413,0.00627,0.04371,0.00714,221,0,0,0,0,1,0,0,82.73,3.37,-82.31,-1.18,0,0,0,0,Line
2882,7306,7413,0.00627,0.04371,0.00714,221,0,0,0,0,1,0,0,82.73,3.37,-82.31,-1.18,0,0,0,0,Line
2883,7313,7312,0.00097,0.06614,0,168,0,0,1,0,1,0,0,-97.82,-22.17,97.92,28.72,0,0,0,0,Transformer
2884,7312,7321,0.00143,0.014,0.02693,548,0,0,0,0,1,0,0,-56.61,-20.35,56.66,17.99,0,0,0,0,Line
2885,7312,7429,0.00088,0.00862,0.01659,548,0,0,0,0,1,0,0,-148.54,-34.43,148.74,34.58,0,0,0,0,Line
2886,7313,7430,0.00541,0.0309,0.00464,98,0,0,0,0,1,0,0,-29.96,-3.99,30.01,3.8,0,0,0,0,Line
2887,7340,7314,0.01916,0.07949,0.01349,149,0,0,0,0,1,0,0,-7.11,1.01,7.12,-2.29,0,0,0,0,Line
2888,7316,7383,0.01217,0.07861,0.015,221,0,0,0,0,1,0,0,-79.91,9.05,80.71,-5.39,0,0,0,0,Line
2889,7316,7383,0.01217,0.07861,0.015,221,0,0,0,0,1,0,0,-79.91,9.05,80.71,-5.39,0,0,0,0,Line
2890,7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.04,-11.38,79.33,12.69,0,0,0,0,Line
2891,7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.04,-11.38,79.33,12.69,0,0,0,0,Line
2892,7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.04,-11.38,79.33,12.69,0,0,0,0,Line
2893,7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.04,-11.38,79.33,12.69,0,0,0,0,Line
2894,7318,7382,0.00912,0.04063,0.00596,149,0,0,0,0,1,0,0,11.23,-15.67,-11.2,15.23,0,0,0,0,Line
2895,7321,7320,0.00023,0.01682,0,1000,0,0,1,0,1,0,0,-140.52,-34.89,140.56,38.22,0,0,0,0,Transformer
2896,7323,7320,0.00036,0.02134,0,584,0,0,1,0,1,0,0,38.88,-13.82,-38.87,14.16,0,0,0,0,Transformer
2897,7324,7320,0.00032,0.02884,0,577,0,0,1,0,1,0,0,38.88,-13.82,-38.87,14.28,0,0,0,0,Transformer
2898,7325,7320,0.0003,0.02899,0,581,0,0,1,0,1,0,0,38.88,-13.82,-38.87,14.28,0,0,0,0,Transformer
2899,7326,7320,0.00017,0.01413,0,568,0,0,1,0,1,0,0,38.88,-13.82,-38.87,14.05,0,0,0,0,Transformer
2900,7320,7422,0.00066,0.00806,0.53536,2020,0,0,0,0,1,0,0,14.92,-94.99,-14.89,37.72,0,0,0,0,Line
2901,7322,7321,0.00198,0.07214,0,128.4,0,0,1,0,1,0,0,-83.72,-11.91,83.86,16.9,0,0,0,0,Transformer
2902,7322,7380,0.00578,0.02527,0.00385,149,0,0,0,0,1,0,0,83.72,11.91,-83.32,-10.56,0,0,0,0,Line
2903,7328,7327,0.00161,0.04271,0,172,0,0,1,0,1,0,0,-71.03,-10.43,71.11,12.56,0,0,0,0,Transformer
2904,7329,7327,0.00104,0.04807,0,190,0,0,1,0,1,0,0,31.83,34.79,-31.81,-33.8,0,0,0,0,Transformer
2905,7328,7339,0.01199,0.05341,0.00783,149,0,0,0,0,1,0,0,71.03,10.43,-70.44,-8.57,0,0,0,0,Line
2906,7362,7330,0.00719,0.01758,0.0023,98,0,0,0,0,1,0,0,-65.08,-5.3,65.39,5.83,0,0,0,0,Line
2907,7332,7331,0.00024,0.01699,0,1122,0,0,1,0,1,0,0,-310.89,-50.49,311.12,66.76,0,0,0,0,Transformer
2908,7334,7331,0.00083,0.0414,0,244,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
2909,7335,7331,0.00017,0.0093,0,1106,0,0,1,0,1,0,0,141.65,128.35,-141.59,-125.21,0,0,0,0,Transformer
2910,7400,7331,8.00E-05,0.00168,0.11713,2768,0,0,0,0,1,0,0,825.87,-60.32,-825.35,58.82,0,0,0,0,Line
2911,7333,7332,0.00093,0.03886,0,280.8,0,0,1,0,1,0,0,-255,-14.68,255.6,39.77,0,0,0,0,Transformer
2912,7333,7332,0.00093,0.03886,0,280.8,0,0,1,0,1,0,0,-255,-14.68,255.6,39.77,0,0,0,0,Transformer
2913,7333,7332,0.00093,0.03886,0,280.8,0,0,1,0,1,0,0,-255,-14.68,255.6,39.77,0,0,0,0,Transformer
2914,7401,7332,0.00104,0.01017,0.01957,548,0,0,0,0,1,0,0,97.51,11.94,-97.42,-13.02,0,0,0,0,Line
2915,7336,7418,0.00361,0.02463,0.00419,221,0,0,0,0,1,0,0,75.76,-11.16,-75.55,12.14,0,0,0,0,Line
2916,7336,7418,0.00361,0.02463,0.00419,221,0,0,0,0,1,0,0,75.76,-11.16,-75.55,12.14,0,0,0,0,Line
2917,7345,7338,0.0023,0.01602,0.00262,221,0,0,0,0,1,0,0,64.01,3.28,-63.92,-2.89,0,0,0,0,Line
2918,7345,7338,0.0023,0.01602,0.00262,221,0,0,0,0,1,0,0,64.01,3.28,-63.92,-2.89,0,0,0,0,Line
2919,7342,7341,0.00017,0.01252,0,1311,0,0,1,0,1,0,0,-761.19,-22.83,762.15,93.73,0,0,0,0,Transformer
2920,7343,7342,0.00185,0.0832,0,190,0,0,1,0,1,0,0,-109.23,-23.24,109.47,33.91,0,0,0,0,Transformer
2921,7343,7342,0.00185,0.0832,0,190,0,0,1,0,1,0,0,-109.23,-23.24,109.47,33.91,0,0,0,0,Transformer
2922,7342,7409,0.00056,0.00583,0.01986,750,0,0,0,0,1,0,0,196.56,-3.18,-196.35,3.35,0,0,0,0,Line
2923,7342,7409,0.00056,0.00583,0.01986,750,0,0,0,0,1,0,0,196.56,-3.18,-196.35,3.35,0,0,0,0,Line
2924,7344,7404,0.00903,0.03745,0.00635,149,0,0,0,0,1,0,0,18.88,-6.14,-18.85,5.67,0,0,0,0,Line
2925,7345,7382,0.00439,0.02833,0.00541,221,0,0,0,0,1,0,0,64.31,6.77,-64.12,-6.12,0,0,0,0,Line
2926,7345,7382,0.00439,0.02833,0.00541,221,0,0,0,0,1,0,0,64.31,6.77,-64.12,-6.12,0,0,0,0,Line
2927,7347,7346,0.00014,0.00986,0,1271,0,0,1,0,1,0,0,-700.5,-76.33,701.17,123.11,0,0,0,0,Transformer
2928,7347,7346,0.00014,0.00986,0,1271,0,0,1,0,1,0,0,-700.5,-76.33,701.17,123.11,0,0,0,0,Transformer
2929,7349,7346,8.00E-05,0.00563,0,1019,0,0,1,0,1,0,0,313.37,119,-313.28,-113.15,0,0,0,0,Transformer
2930,7350,7346,0.00022,0.01346,0,1021,0,0,1,0,1,0,0,313.37,51.57,-313.16,-39.02,0,0,0,0,Transformer
2931,7351,7346,0.00031,0.01784,0,1018,0,0,1,0,1,0,0,313.37,40.83,-313.08,-24.36,0,0,0,0,Transformer
2932,7352,7346,0.00034,0.01655,0,1025,0,0,1,0,1,0,0,313.37,42.21,-313.05,-26.92,0,0,0,0,Transformer
2933,7353,7346,0.00019,0.01203,0,1225,0,0,1,0,1,0,0,600.63,67.24,-599.99,-26.61,0,0,0,0,Transformer
2934,7354,7346,6.00E-05,0.00671,0,1222,0,0,1,0,1,0,0,596.86,107.2,-596.65,-84.38,0,0,0,0,Transformer
2935,7355,7346,6.00E-05,0.00677,0,1218,0,0,1,0,1,0,0,596.86,106.44,-596.65,-83.44,0,0,0,0,Transformer
2936,7356,7346,0.00012,0.00609,0,1219,0,0,1,0,1,0,0,596.8,110.03,-596.4,-89.3,0,0,0,0,Transformer
2937,7357,7346,0.00066,0.04067,0,287,0,0,1,0,1,0,0,16.28,8.3,-16.27,-8.17,0,0,0,0,Transformer
2938,7358,7346,0.0003,0.02129,0,835,0,0,1,0,1,0,0,224.87,33.79,-224.72,-23.62,0,0,0,0,Transformer
2939,7359,7346,0.00013,0.00906,0,846,0,0,1,0,1,0,0,224.87,74.02,-224.8,-69.32,0,0,0,0,Transformer
2940,7360,7346,0.00021,0.01514,0,845,0,0,1,0,1,0,0,224.87,45.38,-224.77,-38.02,0,0,0,0,Transformer
2941,7361,7346,0.00026,0.02464,0,471,0,0,1,0,1,0,0,102.55,27.74,-102.52,-25.17,0,0,0,0,Transformer
2942,7348,7347,0.00062,0.02698,0,407,0,0,1,0,1,0,0,-244.67,-16.66,245.03,32.41,0,0,0,0,Transformer
2943,7348,7347,0.00062,0.02698,0,407,0,0,1,0,1,0,0,-244.67,-16.66,245.03,32.41,0,0,0,0,Transformer
2944,7380,7363,0.03224,0.13375,0.0227,149,0,0,0,0,1,0,0,31.09,-4.24,-30.78,3.22,0,0,0,0,Line
2945,7365,7381,0.00343,0.01423,0.00241,250,0,0,0,0,1,0,0,90.77,-23.83,-90.47,24.84,0,0,0,0,Line
2946,7367,7366,0.00021,0.01366,0,1249,0,0,1,0,1,0,0,-598.29,-66.05,599.02,113.79,0,0,0,0,Transformer
2947,7367,7366,0.00021,0.01366,0,1249,0,0,1,0,1,0,0,-598.29,-66.05,599.02,113.79,0,0,0,0,Transformer
2948,7369,7366,0.00053,0.03243,0,494,0,0,1,0,1,0,0,107.11,27.68,-107.05,-24.01,0,0,0,0,Transformer
2949,7370,7366,0.00065,0.04118,0,480,0,0,1,0,1,0,0,107.11,22.32,-107.04,-17.76,0,0,0,0,Transformer
2950,7371,7366,0.00049,0.03404,0,469,0,0,1,0,1,0,0,107.11,26.67,-107.06,-22.83,0,0,0,0,Transformer
2951,7372,7366,0.00049,0.03162,0,485,0,0,1,0,1,0,0,107.11,28.44,-107.06,-24.85,0,0,0,0,Transformer
2952,7373,7366,0.0001,0.01184,0,491,0,0,1,0,1,0,0,107.11,54.6,-107.1,-53.01,0,0,0,0,Transformer
2953,7374,7366,0.0004,0.0255,0,487,0,0,1,0,1,0,0,107.11,34.91,-107.06,-31.92,0,0,0,0,Transformer
2954,7375,7366,0.00045,0.02708,0,712,0,0,1,0,1,0,0,183.39,34.36,-183.24,-25.64,0,0,0,0,Transformer
2955,7376,7366,0.00035,0.02498,0,713,0,0,1,0,1,0,0,183.39,37.3,-183.28,-29.21,0,0,0,0,Transformer
2956,7377,7366,0.00031,0.01898,0,705,0,0,1,0,1,0,0,183.39,47.31,-183.29,-41.01,0,0,0,0,Transformer
2957,7378,7366,0.00036,0.02384,0,694,0,0,1,0,1,0,0,183.39,38.64,-183.27,-30.9,0,0,0,0,Transformer
2958,7379,7366,0.00031,0.02202,0,700,0,0,1,0,1,0,0,183.39,41.66,-183.29,-34.46,0,0,0,0,Transformer
2959,7366,7400,0.00014,0.00168,0.11182,2295,0,0,0,0,1,0,0,672.59,145.47,-671.96,-149.82,0,0,0,0,Line
2960,7368,7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-223.74,-10.57,224.17,28.93,0,0,0,0,Transformer
2961,7368,7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-223.74,-10.57,224.17,28.93,0,0,0,0,Transformer
2962,7368,7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-223.74,-10.57,224.17,28.93,0,0,0,0,Transformer
2963,7385,7404,0.00674,0.03846,0.00578,98,0,0,0,0,1,0,0,21.34,11.37,-21.3,-11.71,0,0,0,0,Line
2964,7390,7389,0.00019,0.01131,0,1278,0,0,1,0,1,0,0,-436.2,-43.61,436.55,64.21,0,0,0,0,Transformer
2965,8030,7389,0.00054,0.00651,0.43275,2020,0,0,0,0,1,0,0,-706.74,-73.28,709.31,58.41,0,0,0,0,Line
2966,7391,7390,0.00148,0.044,0,127.2,0,0,1,0,1,0,0,-77.41,-32.69,77.52,35.73,0,0,0,0,Transformer
