,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,bus_name
1284,6235,1,0.0,0.0,0,0.0,6,1.02239,-50.1639,230.0,26,1.1,0.9,0.0,0,0,0,bus_6235
1285,6236,1,169.53,48.03,0,0.0,6,1.0080200000000001,-54.2212,115.0,26,1.1,0.9,0.0,0,0,0,bus_6236
1286,6237,1,1.88,0.53,0,0.0,6,1.02732,-52.9605,115.0,25,1.1,0.9,0.0,0,0,0,bus_6237
1287,6238,1,134.8,38.19,0,0.0,6,0.992029,-57.6821,115.0,23,1.1,0.9,0.0,0,0,0,bus_6238
1288,6239,1,0.0,0.0,0,0.0,6,1.03339,-43.5223,500.0,22,1.1,0.9,0.0,0,0,0,bus_6239
1289,6240,1,0.0,0.0,0,0.0,6,1.0180200000000001,-47.8821,230.0,22,1.1,0.9,0.0,0,0,0,bus_6240
1290,6241,1,175.73,49.79,0,0.0,6,1.00316,-52.8935,115.0,22,1.1,0.9,0.0,0,0,0,bus_6241
1291,6242,2,0.0,0.0,0,0.0,6,1.04,-41.9948,13.8,22,1.1,0.9,0.0,0,0,0,bus_6242
1292,6243,2,0.0,0.0,0,0.0,6,1.04,-41.6425,13.8,22,1.1,0.9,0.0,0,0,0,bus_6243
1293,6244,2,0.0,0.0,0,0.0,6,1.04,-40.9302,13.8,22,1.1,0.9,0.0,0,0,0,bus_6244
1294,6245,2,0.0,0.0,0,0.0,6,1.04,-41.3335,13.8,22,1.1,0.9,0.0,0,0,0,bus_6245
1295,6246,2,0.0,0.0,0,0.0,6,1.04,-42.3999,13.8,22,1.1,0.9,0.0,0,0,0,bus_6246
1296,6247,2,0.0,0.0,0,0.0,6,1.04,-42.6819,13.8,22,1.1,0.9,0.0,0,0,0,bus_6247
1297,6248,2,0.0,0.0,0,0.0,6,1.04,-41.818999999999996,13.8,22,1.1,0.9,0.0,0,0,0,bus_6248
1298,6249,2,0.0,0.0,0,0.0,6,1.04,-41.0583,13.8,22,1.1,0.9,0.0,0,0,0,bus_6249
1299,6250,1,86.21,24.43,0,0.0,6,1.00458,-56.81399999999999,115.0,22,1.1,0.9,0.0,0,0,0,bus_6250
1300,6251,1,51.25,14.52,0,0.0,6,1.0139,-58.4435,115.0,22,1.1,0.9,0.0,0,0,0,bus_6251
1301,6252,1,13.48,3.82,0,0.0,6,1.01365,-52.785,115.0,23,1.1,0.9,0.0,0,0,0,bus_6252
1302,6253,1,13.2,3.74,0,0.0,6,1.01995,-41.4622,115.0,24,1.1,0.9,0.0,0,0,0,bus_6253
1303,6254,1,0.0,0.0,0,0.0,6,1.02614,-48.3616,500.0,23,1.1,0.9,0.0,0,0,0,bus_6254
1304,6255,1,0.0,0.0,0,0.0,6,1.01989,-50.4811,230.0,23,1.1,0.9,0.0,0,0,0,bus_6255
1305,6256,1,18.25,5.17,0,0.0,6,1.00615,-55.0769,115.0,23,1.1,0.9,0.0,0,0,0,bus_6256
1306,6257,2,0.0,0.0,0,0.0,6,1.02377,-47.9813,13.8,23,1.1,0.9,0.0,0,0,0,bus_6257
1307,6258,2,0.0,0.0,0,0.0,6,1.02166,-47.0597,13.8,23,1.1,0.9,0.0,0,0,0,bus_6258
1308,6259,2,0.0,0.0,0,0.0,6,1.02614,-48.3616,13.8,23,1.1,0.9,0.0,0,0,0,bus_6259
1309,6260,2,0.0,0.0,0,0.0,6,1.02335,-47.9042,13.8,23,1.1,0.9,0.0,0,0,0,bus_6260
1310,6261,1,31.18,8.83,0,0.0,6,0.997559,-57.5153,115.0,26,1.1,0.9,0.0,0,0,0,bus_6261
1311,6262,1,28.4,8.05,0,0.0,6,1.00653,-55.9581,115.0,23,1.1,0.9,0.0,0,0,0,bus_6262
1312,6263,1,0.0,0.0,0,0.0,6,1.01271,-41.744,230.0,24,1.1,0.9,0.0,0,0,0,bus_6263
1313,6264,1,34.97,9.91,0,0.0,6,1.0110299999999999,-43.2864,115.0,24,1.1,0.9,0.0,0,0,0,bus_6264
1314,6265,1,0.0,0.0,0,0.0,6,1.01864,-39.2155,115.0,24,1.1,0.9,0.0,0,0,0,bus_6265
1315,6266,2,0.0,0.0,0,0.0,6,1.02293,-38.626999999999995,13.8,24,1.1,0.9,0.0,0,0,0,bus_6266
1316,6267,2,0.0,0.0,0,0.0,6,1.03383,-37.082,13.8,24,1.1,0.9,0.0,0,0,0,bus_6267
1317,6268,2,0.0,0.0,0,0.0,6,1.0219,-38.7921,13.8,24,1.1,0.9,0.0,0,0,0,bus_6268
1318,6269,2,0.0,0.0,0,0.0,6,1.03482,-36.9361,13.8,24,1.1,0.9,0.0,0,0,0,bus_6269
1319,6270,2,0.0,0.0,0,0.0,6,1.01864,-39.2155,13.8,24,1.1,0.9,0.0,0,0,0,bus_6270
1320,6271,2,0.0,0.0,0,0.0,6,1.01864,-39.2155,13.8,24,1.1,0.9,0.0,0,0,0,bus_6271
1321,6272,2,0.0,0.0,0,0.0,6,1.01864,-39.2155,13.8,24,1.1,0.9,0.0,0,0,0,bus_6272
1322,6273,2,0.0,0.0,0,0.0,6,1.01864,-39.2155,13.8,24,1.1,0.9,0.0,0,0,0,bus_6273
1323,6274,2,0.0,0.0,0,0.0,6,1.03177,-37.319,13.8,24,1.1,0.9,0.0,0,0,0,bus_6274
1324,6275,1,110.59,31.34,0,0.0,6,0.998391,-56.5764,115.0,26,1.1,0.9,0.0,0,0,0,bus_6275
1325,6276,1,39.92,11.31,0,0.0,6,1.00857,-57.9366,115.0,26,1.1,0.9,0.0,0,0,0,bus_6276
1326,6277,1,0.0,0.0,0,0.0,6,1.02019,-51.3133,230.0,23,1.1,0.9,0.0,0,0,0,bus_6277
1327,6278,1,135.68,38.44,0,0.0,6,1.0065600000000001,-54.5356,115.0,23,1.1,0.9,0.0,0,0,0,bus_6278
1328,6279,1,0.0,0.0,0,0.0,6,1.02149,-48.7052,230.0,22,1.1,0.9,0.0,0,0,0,bus_6279
1329,6280,1,136.02,38.54,0,0.0,6,1.01322,-51.1994,115.0,22,1.1,0.9,0.0,0,0,0,bus_6280
1330,6281,1,60.45,17.13,0,0.0,6,1.01511,-56.0322,115.0,22,1.1,0.9,0.0,0,0,0,bus_6281
1331,6282,1,26.19,7.42,0,0.0,6,1.02264,-55.1251,115.0,23,1.1,0.9,0.0,0,0,0,bus_6282
1332,6283,1,6.88,1.95,0,0.0,6,1.01501,-56.3084,115.0,22,1.1,0.9,0.0,0,0,0,bus_6283
1333,6284,1,71.09,20.14,0,0.0,6,1.0064,-55.2298,115.0,26,1.1,0.9,0.0,0,0,0,bus_6284
1334,6285,1,0.0,0.0,0,0.0,6,1.02142,-54.916000000000004,230.0,26,1.1,0.9,0.0,0,0,0,bus_6285
1335,6286,1,82.67,23.42,0,88.24,6,1.03,-57.4347,115.0,26,1.1,0.9,0.0,0,0,0,bus_6286
1336,6287,1,0.0,0.0,0,0.0,6,1.0138,-51.9948,230.0,26,1.1,0.9,0.0,0,0,0,bus_6287
1337,6288,1,166.54,47.19,0,0.0,6,0.9994629999999999,-55.9726,115.0,26,1.1,0.9,0.0,0,0,0,bus_6288
1338,6289,1,73.84,20.92,0,0.0,6,0.9977219999999999,-57.5093,115.0,23,1.1,0.9,0.0,0,0,0,bus_6289
1339,6290,1,67.61,19.16,0,0.0,6,1.02459,-57.3773,115.0,23,1.1,0.9,0.0,0,0,0,bus_6290
1340,6291,1,20.57,5.83,0,0.0,6,1.01272,-56.1786,115.0,26,1.1,0.9,0.0,0,0,0,bus_6291
1341,6292,1,0.0,0.0,0,0.0,6,1.0275299999999998,-47.6986,500.0,23,1.1,0.9,0.0,0,0,0,bus_6292
1342,6293,1,0.0,0.0,0,0.0,6,1.0176,-50.6653,230.0,23,1.1,0.9,0.0,0,0,0,bus_6293
1343,6294,1,0.0,0.0,0,0.0,6,1.00904,-53.0308,115.0,23,1.1,0.9,0.0,0,0,0,bus_6294
1344,6295,2,0.0,0.0,0,0.0,6,1.02562,-47.3827,13.8,23,1.1,0.9,0.0,0,0,0,bus_6295
1345,6296,2,0.0,0.0,0,0.0,6,1.02589,-47.4288,13.8,23,1.1,0.9,0.0,0,0,0,bus_6296
1346,6297,2,0.0,0.0,0,0.0,6,1.0229700000000002,-46.9629,13.8,23,1.1,0.9,0.0,0,0,0,bus_6297
1347,6298,1,0.0,0.0,0,0.0,6,1.0244,-45.9373,500.0,22,1.1,0.9,0.0,0,0,0,bus_6298
1348,6299,1,0.0,0.0,0,0.0,6,1.02426,-48.1217,230.0,22,1.1,0.9,0.0,0,0,0,bus_6299
1349,6300,1,0.0,0.0,0,0.0,6,1.01702,-50.5228,115.0,22,1.1,0.9,0.0,0,0,0,bus_6300
1350,6301,2,0.0,0.0,0,0.0,6,1.0244,-45.9373,22.0,22,1.1,0.9,0.0,0,0,0,bus_6301
1351,6302,2,0.0,0.0,0,0.0,6,1.0179200000000002,-42.9987,22.0,22,1.1,0.9,0.0,0,0,0,bus_6302
1352,6303,2,0.0,0.0,0,0.0,6,1.02252,-45.07,22.0,22,1.1,0.9,0.0,0,0,0,bus_6303
1353,6304,2,0.0,0.0,0,0.0,6,1.01919,-43.4721,22.0,22,1.1,0.9,0.0,0,0,0,bus_6304
1354,6305,2,0.0,0.0,0,0.0,6,1.0180200000000001,-42.9625,22.0,22,1.1,0.9,0.0,0,0,0,bus_6305
1355,6306,1,54.19,15.35,0,0.0,6,0.998865,-56.8124,115.0,23,1.1,0.9,0.0,0,0,0,bus_6306
1356,6307,1,130.73,37.04,0,0.0,6,0.996116,-56.5027,115.0,26,1.1,0.9,0.0,0,0,0,bus_6307
1357,6308,1,0.0,0.0,0,0.0,6,1.02433,-50.821999999999996,230.0,26,1.1,0.9,0.0,0,0,0,bus_6308
1358,6309,1,41.1,11.65,0,0.0,6,1.01429,-54.3563,115.0,26,1.1,0.9,0.0,0,0,0,bus_6309
1359,6310,1,92.27,26.14,0,0.0,6,1.01787,-54.8973,115.0,22,1.1,0.9,0.0,0,0,0,bus_6310
1360,6311,1,8.58,2.43,0,0.0,6,1.0220200000000002,-38.5805,115.0,25,1.1,0.9,0.0,0,0,0,bus_6311
1361,6312,1,45.68,12.94,0,0.0,6,1.02424,-54.1434,115.0,22,1.1,0.9,0.0,0,0,0,bus_6312
1362,6313,1,26.29,7.45,0,0.0,6,1.0044600000000001,-57.2331,115.0,23,1.1,0.9,0.0,0,0,0,bus_6313
1363,6314,1,29.51,8.36,0,0.0,6,1.00556,-56.6589,115.0,26,1.1,0.9,0.0,0,0,0,bus_6314
1364,6315,1,0.0,0.0,0,0.0,6,1.02064,-52.1593,230.0,23,1.1,0.9,0.0,0,0,0,bus_6315
1365,6316,1,0.0,0.0,0,0.0,6,1.0217,-52.9445,161.0,23,1.1,0.9,0.0,0,0,0,bus_6316
1366,6317,1,0.0,0.0,0,0.0,6,1.0125,-54.341,161.0,23,1.1,0.9,0.0,0,0,0,bus_6317
1367,6318,1,0.0,0.0,0,0.0,6,1.00251,-56.0241,161.0,23,1.1,0.9,0.0,0,0,0,bus_6318
1368,6319,1,70.22,19.9,0,0.0,6,0.9955120000000001,-57.2603,115.0,23,1.1,0.9,0.0,0,0,0,bus_6319
1369,6320,1,47.89,13.57,0,361.91,6,1.03,-55.1127,115.0,22,1.1,0.9,0.0,0,0,0,bus_6320
1370,6321,1,0.0,0.0,0,0.0,6,1.01237,-46.5885,230.0,22,1.1,0.9,0.0,0,0,0,bus_6321
1371,6322,1,66.07,18.72,0,0.0,6,1.0114,-49.2515,115.0,22,1.1,0.9,0.0,0,0,0,bus_6322
1372,6323,1,33.38,9.46,0,0.0,6,0.9999709999999999,-56.1294,115.0,26,1.1,0.9,0.0,0,0,0,bus_6323
1373,6324,1,58.22,16.5,0,0.0,6,1.00585,-55.7139,115.0,22,1.1,0.9,0.0,0,0,0,bus_6324
1374,6325,1,4.74,1.34,0,0.0,6,1.02322,-53.8143,115.0,25,1.1,0.9,0.0,0,0,0,bus_6325
1375,6326,1,15.43,4.37,0,0.0,6,0.999208,-46.1696,115.0,25,1.1,0.9,0.0,0,0,0,bus_6326
1376,6327,1,17.61,4.99,0,0.0,6,1.018,-39.5126,115.0,25,1.1,0.9,0.0,0,0,0,bus_6327
1377,6328,1,27.95,7.92,0,0.0,6,1.0100799999999999,-58.2781,115.0,26,1.1,0.9,0.0,0,0,0,bus_6328
1378,6329,1,1.79,0.51,0,0.0,6,1.02026,-43.6016,115.0,24,1.1,0.9,0.0,0,0,0,bus_6329
1379,6330,1,133.75,37.9,0,0.0,6,0.996051,-58.3216,115.0,23,1.1,0.9,0.0,0,0,0,bus_6330
1380,6331,1,81.32,23.04,0,380.56,6,1.03,-58.0096,115.0,23,1.1,0.9,0.0,0,0,0,bus_6331
1381,6332,1,73.0,20.68,0,0.0,6,1.00971,-55.8108,115.0,26,1.1,0.9,0.0,0,0,0,bus_6332
1382,6333,1,0.0,0.0,0,0.0,6,1.0238,-48.1947,500.0,26,1.1,0.9,0.0,0,0,0,bus_6333
1383,6334,1,0.0,0.0,0,0.0,6,1.02326,-50.8442,230.0,26,1.1,0.9,0.0,0,0,0,bus_6334
1384,6335,1,164.71,46.67,0,0.0,6,1.00186,-54.8037,115.0,26,1.1,0.9,0.0,0,0,0,bus_6335
1385,6336,1,26.07,7.39,0,0.0,6,1.00114,-57.977,115.0,26,1.1,0.9,0.0,0,0,0,bus_6336
1386,6337,1,121.19,34.34,0,0.0,6,1.01568,-56.1133,115.0,26,1.1,0.9,0.0,0,0,0,bus_6337
1387,6338,1,33.61,9.52,0,0.0,6,1.0164799999999998,-52.5473,115.0,25,1.1,0.9,0.0,0,0,0,bus_6338
1388,6339,1,34.37,9.74,0,0.0,6,1.00613,-53.2433,115.0,23,1.1,0.9,0.0,0,0,0,bus_6339
1389,6340,1,29.18,8.27,0,0.0,6,1.01926,-51.0986,115.0,24,1.1,0.9,0.0,0,0,0,bus_6340
1390,6341,1,6.3,1.79,0,0.0,6,1.01119,-42.06100000000001,115.0,25,1.1,0.9,0.0,0,0,0,bus_6341
1391,6342,1,0.0,0.0,0,0.0,6,1.02183,-50.5442,500.0,23,1.1,0.9,0.0,0,0,0,bus_6342
1392,6343,1,0.0,0.0,0,0.0,6,1.0155,-52.8653,230.0,23,1.1,0.9,0.0,0,0,0,bus_6343
1393,6344,1,158.8,44.99,0,0.0,6,1.01214,-54.8892,115.0,23,1.1,0.9,0.0,0,0,0,bus_6344
1394,6345,1,17.7,5.02,0,0.0,6,0.9980479999999999,-57.5079,115.0,23,1.1,0.9,0.0,0,0,0,bus_6345
1395,6346,1,2.3,0.65,0,0.0,6,1.00499,-52.2205,115.0,26,1.1,0.9,0.0,0,0,0,bus_6346
1396,6349,2,0.0,0.0,0,0.0,6,1.03388,-48.9963,500.0,23,1.1,0.9,0.0,0,0,0,bus_6349
1397,6350,1,0.0,0.0,0,0.0,6,1.02383,-51.1763,230.0,23,1.1,0.9,0.0,0,0,0,bus_6350
1398,6351,1,23.86,6.76,0,0.0,6,1.008,-55.5795,115.0,23,1.1,0.9,0.0,0,0,0,bus_6351
1399,6352,1,121.76,34.5,0,0.0,6,1.0143,-55.9913,115.0,26,1.1,0.9,0.0,0,0,0,bus_6352
1400,6353,1,107.96,30.59,0,0.0,6,1.01062,-56.0789,115.0,23,1.1,0.9,0.0,0,0,0,bus_6353
1401,6354,1,0.0,0.0,0,0.0,6,1.01471,-53.1518,230.0,23,1.1,0.9,0.0,0,0,0,bus_6354
1402,6355,1,151.82,43.02,0,0.0,6,1.0103,-54.5383,115.0,23,1.1,0.9,0.0,0,0,0,bus_6355
1403,6356,1,135.92,38.51,0,345.85,6,1.03,-57.5249,115.0,26,1.1,0.9,0.0,0,0,0,bus_6356
1404,6357,1,30.83,8.74,0,0.0,6,1.02121,-53.5254,115.0,26,1.1,0.9,0.0,0,0,0,bus_6357
1405,6358,1,77.99,22.1,0,125.36,6,1.03,-57.8638,115.0,23,1.1,0.9,0.0,0,0,0,bus_6358
1406,6359,1,0.0,0.0,0,0.0,6,1.02686,-48.8942,230.0,23,1.1,0.9,0.0,0,0,0,bus_6359
1407,6360,1,38.93,11.03,0,0.0,6,1.00626,-49.193000000000005,115.0,23,1.1,0.9,0.0,0,0,0,bus_6360
1408,7001,1,9.3,2.64,0,0.0,7,1.0037,-35.4701,115.0,6,1.1,0.9,0.0,0,0,0,bus_7001
1409,7002,1,0.0,0.0,0,0.0,7,1.0324200000000001,-25.4243,500.0,4,1.1,0.9,0.0,0,0,0,bus_7002
1410,7003,1,0.0,0.0,0,0.0,7,1.02215,-29.7235,230.0,4,1.1,0.9,0.0,0,0,0,bus_7003
1411,7004,1,221.92,62.88,0,0.0,7,1.0212,-34.3637,115.0,4,1.1,0.9,0.0,0,0,0,bus_7004
1412,7005,2,0.0,0.0,0,0.0,7,1.04,-23.2656,13.8,4,1.1,0.9,0.0,0,0,0,bus_7005
1413,7006,2,0.0,0.0,0,0.0,7,1.04,-24.1971,13.8,4,1.1,0.9,0.0,0,0,0,bus_7006
1414,7007,2,0.0,0.0,0,0.0,7,1.04,-23.5764,13.8,4,1.1,0.9,0.0,0,0,0,bus_7007
1415,7008,2,0.0,0.0,0,0.0,7,1.04,-23.4824,13.8,4,1.1,0.9,0.0,0,0,0,bus_7008
1416,7009,2,0.0,0.0,0,0.0,7,1.04,-23.2616,13.8,4,1.1,0.9,0.0,0,0,0,bus_7009
1417,7010,1,15.65,4.43,0,0.0,7,0.9930899999999999,-42.9429,115.0,5,1.1,0.9,0.0,0,0,0,bus_7010
1418,7011,1,35.79,10.14,0,0.0,7,1.02309,-42.5411,115.0,5,1.1,0.9,0.0,0,0,0,bus_7011
1419,7012,1,0.94,0.27,0,0.0,7,0.986553,-38.9745,115.0,3,1.1,0.9,0.0,0,0,0,bus_7012
1420,7013,1,138.05,39.11,0,0.0,7,0.9995,-40.7519,115.0,5,1.1,0.9,0.0,0,0,0,bus_7013
1421,7014,1,52.81,14.96,0,0.0,7,0.9990319999999999,-38.4871,115.0,4,1.1,0.9,0.0,0,0,0,bus_7014
1422,7015,2,0.0,0.0,0,0.0,7,0.9990319999999999,-38.4871,18.0,4,1.1,0.9,0.0,0,0,0,bus_7015
1423,7016,1,85.56,24.24,0,0.0,7,1.00666,-35.6641,115.0,4,1.1,0.9,0.0,0,0,0,bus_7016
1424,7017,1,135.83,38.48,0,0.0,7,1.00606,-39.6582,115.0,3,1.1,0.9,0.0,0,0,0,bus_7017
1425,7018,1,0.0,0.0,0,0.0,7,1.0256299999999998,-32.3961,500.0,6,1.1,0.9,0.0,0,0,0,bus_7018
1426,7019,1,0.0,0.0,0,0.0,7,1.0189700000000002,-33.3815,230.0,6,1.1,0.9,0.0,0,0,0,bus_7019
1427,7020,1,75.38,21.36,0,0.0,7,1.01504,-36.1268,115.0,6,1.1,0.9,0.0,0,0,0,bus_7020
1428,7021,2,0.0,0.0,0,0.0,7,1.03159,-31.7559,18.0,6,1.1,0.9,0.0,0,0,0,bus_7021
1429,7022,2,0.0,0.0,0,0.0,7,1.0387899999999999,-30.9626,18.0,6,1.1,0.9,0.0,0,0,0,bus_7022
1430,7023,2,0.0,0.0,0,0.0,7,1.0339,-31.5119,18.0,6,1.1,0.9,0.0,0,0,0,bus_7023
1431,7024,2,0.0,0.0,0,0.0,7,1.0312,-31.8032,18.0,6,1.1,0.9,0.0,0,0,0,bus_7024
1432,7025,2,0.0,0.0,0,0.0,7,1.0256299999999998,-32.3961,18.0,6,1.1,0.9,0.0,0,0,0,bus_7025
1433,7026,1,43.39,12.29,0,0.0,7,1.0149700000000001,-35.6556,115.0,4,1.1,0.9,0.0,0,0,0,bus_7026
1434,7027,1,109.22,30.95,0,0.0,7,0.998916,-40.094,115.0,5,1.1,0.9,0.0,0,0,0,bus_7027
1435,7028,1,77.01,21.82,0,653.17,7,1.03,-39.0624,115.0,3,1.1,0.9,0.0,0,0,0,bus_7028
1436,7029,1,0.0,0.0,0,0.0,7,1.01901,-31.8945,230.0,6,1.1,0.9,0.0,0,0,0,bus_7029
1437,7030,1,0.0,0.0,0,0.0,7,1.01911,-35.484,115.0,6,1.1,0.9,0.0,0,0,0,bus_7030
1438,7031,2,0.0,0.0,0,0.0,7,1.01882,-28.9125,13.8,6,1.1,0.9,0.0,0,0,0,bus_7031
1439,7032,2,0.0,0.0,0,0.0,7,1.01939,-30.9349,13.8,6,1.1,0.9,0.0,0,0,0,bus_7032
1440,7033,2,0.0,0.0,0,0.0,7,1.01931,-31.0075,13.8,6,1.1,0.9,0.0,0,0,0,bus_7033
1441,7034,2,0.0,0.0,0,0.0,7,1.01901,-31.8945,13.8,6,1.1,0.9,0.0,0,0,0,bus_7034
1442,7035,1,0.0,0.0,0,0.0,7,1.0131,-37.4027,230.0,5,1.1,0.9,0.0,0,0,0,bus_7035
1443,7036,1,92.31,26.15,0,0.0,7,1.00237,-39.8372,115.0,5,1.1,0.9,0.0,0,0,0,bus_7036
1444,7037,1,0.0,0.0,0,0.0,7,1.0245600000000001,-31.4544,500.0,3,1.1,0.9,0.0,0,0,0,bus_7037
1445,7038,1,0.0,0.0,0,0.0,7,1.01378,-32.9629,230.0,3,1.1,0.9,0.0,0,0,0,bus_7038
1446,7039,1,235.5,66.73,0,0.0,7,1.00819,-37.3571,115.0,3,1.1,0.9,0.0,0,0,0,bus_7039
1447,7040,1,0.0,0.0,0,0.0,7,1.00784,-31.8458,230.0,4,1.1,0.9,0.0,0,0,0,bus_7040
1448,7041,1,93.88,26.6,0,0.0,7,1.00355,-35.3596,115.0,4,1.1,0.9,0.0,0,0,0,bus_7041
1449,7042,1,0.0,0.0,0,0.0,7,1.02519,-31.1731,500.0,6,1.1,0.9,0.0,0,0,0,bus_7042
1450,7043,1,0.0,0.0,0,0.0,7,1.02101,-32.5061,230.0,6,1.1,0.9,0.0,0,0,0,bus_7043
1451,7044,1,124.64,35.32,0,0.0,7,1.00314,-35.3204,115.0,6,1.1,0.9,0.0,0,0,0,bus_7044
1452,7045,2,0.0,0.0,0,0.0,7,1.03,-29.1848,20.0,6,1.1,0.9,0.0,0,0,0,bus_7045
1453,7046,2,0.0,0.0,0,0.0,7,1.03,-30.258000000000003,20.0,6,1.1,0.9,0.0,0,0,0,bus_7046
1454,7047,1,0.0,0.0,0,0.0,7,1.0231,-31.8991,500.0,3,1.1,0.9,0.0,0,0,0,bus_7047
1455,7048,1,0.0,0.0,0,0.0,7,1.01501,-34.0389,230.0,3,1.1,0.9,0.0,0,0,0,bus_7048
1456,7049,1,283.15,80.22,0,0.0,7,1.0121799999999999,-38.7012,115.0,3,1.1,0.9,0.0,0,0,0,bus_7049
1457,7050,1,72.03,20.41,0,0.0,7,0.991508,-42.6851,115.0,5,1.1,0.9,0.0,0,0,0,bus_7050
1458,7051,1,140.79,39.89,0,0.0,7,1.0042200000000001,-39.4803,115.0,3,1.1,0.9,0.0,0,0,0,bus_7051
1459,7052,1,106.66,30.22,0,0.0,7,1.00282,-37.6841,115.0,3,1.1,0.9,0.0,0,0,0,bus_7052
1460,7053,1,105.96,30.02,0,0.0,7,1.0101,-33.0532,115.0,3,1.1,0.9,0.0,0,0,0,bus_7053
1461,7054,1,92.85,26.31,0,0.0,7,0.991059,-39.4369,115.0,4,1.1,0.9,0.0,0,0,0,bus_7054
1462,7055,1,98.08,27.79,0,0.0,7,1.00701,-37.3804,115.0,3,1.1,0.9,0.0,0,0,0,bus_7055
1463,7056,1,0.0,0.0,0,0.0,7,1.00971,-36.6014,230.0,5,1.1,0.9,0.0,0,0,0,bus_7056
1464,7057,1,106.11,30.06,0,0.0,7,0.9919030000000001,-41.1611,115.0,5,1.1,0.9,0.0,0,0,0,bus_7057
1465,7058,1,0.0,0.0,0,0.0,7,1.02131,-28.1964,500.0,6,1.1,0.9,0.0,0,0,0,bus_7058
1466,7059,1,0.0,0.0,0,0.0,7,1.02159,-29.5152,230.0,6,1.1,0.9,0.0,0,0,0,bus_7059
1467,7060,1,0.0,0.0,0,0.0,7,1.0252299999999999,-31.7315,115.0,6,1.1,0.9,0.0,0,0,0,bus_7060
1468,7061,2,0.0,0.0,0,0.0,7,1.01831,-27.276,13.8,6,1.1,0.9,0.0,0,0,0,bus_7061
1469,7062,2,0.0,0.0,0,0.0,7,1.0186,-27.3549,13.8,6,1.1,0.9,0.0,0,0,0,bus_7062
1470,7063,2,0.0,0.0,0,0.0,7,1.01841,-27.2874,13.8,6,1.1,0.9,0.0,0,0,0,bus_7063
1471,7064,2,0.0,0.0,0,0.0,7,1.01902,-27.3377,13.8,6,1.1,0.9,0.0,0,0,0,bus_7064
1472,7065,2,0.0,0.0,0,0.0,7,1.01888,-27.2513,13.8,6,1.1,0.9,0.0,0,0,0,bus_7065
1473,7066,2,0.0,0.0,0,0.0,7,1.0186600000000001,-27.3619,13.8,6,1.1,0.9,0.0,0,0,0,bus_7066
1474,7067,1,82.69,23.43,0,0.0,7,0.984454,-41.4613,115.0,3,1.1,0.9,0.0,0,0,0,bus_7067
1475,7068,1,0.0,0.0,0,0.0,7,1.01726,-30.0421,230.0,1,1.1,0.9,0.0,0,0,0,bus_7068
1476,7069,1,51.16,14.5,0,0.0,7,1.00811,-33.9328,115.0,1,1.1,0.9,0.0,0,0,0,bus_7069
1477,7070,1,101.03,28.63,0,0.0,7,0.9997,-36.7223,115.0,4,1.1,0.9,0.0,0,0,0,bus_7070
1478,7071,1,3.76,1.07,0,0.0,7,0.997618,-31.6394,115.0,6,1.1,0.9,0.0,0,0,0,bus_7071
1479,7072,1,116.42,32.99,0,0.0,7,1.0098200000000002,-35.1903,115.0,4,1.1,0.9,0.0,0,0,0,bus_7072
1480,7073,1,0.0,0.0,0,0.0,7,1.01839,-31.4558,230.0,2,1.1,0.9,0.0,0,0,0,bus_7073
1481,7074,1,69.13,19.59,0,0.0,7,1.01545,-34.007,115.0,2,1.1,0.9,0.0,0,0,0,bus_7074
1482,7075,1,160.86,45.58,0,472.43,7,1.03,-35.5662,115.0,4,1.1,0.9,0.0,0,0,0,bus_7075
1483,7076,1,0.0,0.0,0,0.0,7,1.0341799999999999,-25.5848,500.0,4,1.1,0.9,0.0,0,0,0,bus_7076
1484,7077,1,0.0,0.0,0,0.0,7,1.02573,-28.0086,230.0,4,1.1,0.9,0.0,0,0,0,bus_7077
1485,7078,1,0.0,0.0,0,0.0,7,1.01898,-32.5028,115.0,4,1.1,0.9,0.0,0,0,0,bus_7078
1486,7079,2,0.0,0.0,0,0.0,7,1.04,-24.1453,13.8,4,1.1,0.9,0.0,0,0,0,bus_7079
1487,7080,2,0.0,0.0,0,0.0,7,1.04,-23.6748,13.8,4,1.1,0.9,0.0,0,0,0,bus_7080
1488,7081,2,0.0,0.0,0,0.0,7,1.04,-23.6569,13.8,4,1.1,0.9,0.0,0,0,0,bus_7081
1489,7082,2,0.0,0.0,0,0.0,7,1.04,-24.0564,13.8,4,1.1,0.9,0.0,0,0,0,bus_7082
1490,7083,1,0.0,0.0,0,0.0,7,1.01797,-30.533,230.0,4,1.1,0.9,0.0,0,0,0,bus_7083
1491,7084,1,214.74,60.84,0,0.0,7,1.00984,-33.9008,115.0,4,1.1,0.9,0.0,0,0,0,bus_7084
1492,7085,1,4.1,1.16,0,0.0,7,1.0023799999999998,-35.114000000000004,115.0,2,1.1,0.9,0.0,0,0,0,bus_7085
1493,7086,1,53.44,15.14,0,0.0,7,0.9976079999999999,-37.5563,115.0,4,1.1,0.9,0.0,0,0,0,bus_7086
1494,7087,1,74.22,21.03,0,0.0,7,1.01101,-36.3931,115.0,3,1.1,0.9,0.0,0,0,0,bus_7087
1495,7088,1,101.05,28.63,0,0.0,7,0.9865010000000001,-40.2293,115.0,3,1.1,0.9,0.0,0,0,0,bus_7088
